query_id,@timestamp,host_id,application_id,query_execution_time_ms,data_scanned_gb,rows_returned,query_type,database_name,user_name,query_text
query-0000674,2025-11-02 01:54:12.390374,host-00092,app-0016,194926,411.54,2441846,CREATE,reporting_db,reporting_svc,"INSERT INTO reporting_db.daily_summary SELECT account_id, SUM(amount) FROM reporting_db.transactions GROUP BY account_id"
query-0000675,2025-11-02 02:09:12.390374,host-00087,app-0007,106013,181.85,2340012,ALTER,risk_db,data_scientist,"SELECT t1.*, t2.risk_score FROM risk_db.trades t1 JOIN risk_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000676,2025-11-02 02:24:12.390374,host-00039,app-0057,183086,460.6,4597701,CREATE,analytics_db,app_service,"SELECT t1.*, t2.risk_score FROM analytics_db.trades t1 JOIN analytics_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000677,2025-11-02 02:39:12.390374,host-00056,app-0006,231066,28.4,8469261,INSERT,reporting_db,app_service,CREATE TABLE reporting_db.temp_results AS SELECT * FROM reporting_db.source_table WHERE status = 'active'
query-0000678,2025-11-02 02:54:12.390374,host-00152,app-0145,17188,465.9,1367866,ALTER,analytics_db,analyst_user,"INSERT INTO analytics_db.daily_summary SELECT account_id, SUM(amount) FROM analytics_db.transactions GROUP BY account_id"
query-0000679,2025-11-02 03:09:12.390374,host-00182,app-0047,91925,46.14,3613597,SELECT,trading_db,app_service,"SELECT t1.*, t2.risk_score FROM trading_db.trades t1 JOIN trading_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000680,2025-11-02 03:24:12.390374,host-00007,app-0088,109364,46.27,5706430,AGGREGATE,reporting_db,data_scientist,"INSERT INTO reporting_db.daily_summary SELECT account_id, SUM(amount) FROM reporting_db.transactions GROUP BY account_id"
query-0000681,2025-11-02 03:39:12.390374,host-00189,app-0105,137076,4.89,25979,CREATE,risk_db,analyst_user,"SELECT t1.*, t2.risk_score FROM risk_db.trades t1 JOIN risk_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000682,2025-11-02 03:54:12.390374,host-00161,app-0114,123610,333.85,7524044,JOIN,trading_db,app_service,SELECT * FROM trading_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000683,2025-11-02 04:09:12.390374,host-00115,app-0024,109020,100.96,7444383,SELECT,trading_db,app_service,"INSERT INTO trading_db.daily_summary SELECT account_id, SUM(amount) FROM trading_db.transactions GROUP BY account_id"
query-0000684,2025-11-02 04:24:12.390374,host-00092,app-0042,42589,345.9,9508369,CREATE,trading_db,data_scientist,CREATE TABLE trading_db.temp_results AS SELECT * FROM trading_db.source_table WHERE status = 'active'
query-0000685,2025-11-02 04:39:12.390374,host-00083,app-0134,163673,199.29,9958626,INSERT,reporting_db,reporting_svc,CREATE TABLE reporting_db.temp_results AS SELECT * FROM reporting_db.source_table WHERE status = 'active'
query-0000686,2025-11-02 04:54:12.390374,host-00167,app-0073,17568,309.97,362673,CREATE,analytics_db,etl_user,CREATE TABLE analytics_db.temp_results AS SELECT * FROM analytics_db.source_table WHERE status = 'active'
query-0000687,2025-11-02 05:09:12.390374,host-00137,app-0113,130743,483.11,8289336,JOIN,risk_db,etl_user,CREATE TABLE risk_db.temp_results AS SELECT * FROM risk_db.source_table WHERE status = 'active'
query-0000688,2025-11-02 05:24:12.390374,host-00125,app-0032,223110,3.56,1731028,ALTER,risk_db,data_scientist,CREATE TABLE risk_db.temp_results AS SELECT * FROM risk_db.source_table WHERE status = 'active'
query-0000689,2025-11-02 05:39:12.390374,host-00153,app-0052,281342,290.02,8229731,INSERT,reporting_db,reporting_svc,"INSERT INTO reporting_db.daily_summary SELECT account_id, SUM(amount) FROM reporting_db.transactions GROUP BY account_id"
query-0000690,2025-11-02 05:54:12.390374,host-00049,app-0126,104146,328.05,6855887,ALTER,customer_db,etl_user,"INSERT INTO customer_db.daily_summary SELECT account_id, SUM(amount) FROM customer_db.transactions GROUP BY account_id"
query-0000691,2025-11-02 06:09:12.390374,host-00178,app-0034,280620,122.4,2219658,CREATE,customer_db,reporting_svc,"SELECT t1.*, t2.risk_score FROM customer_db.trades t1 JOIN customer_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000692,2025-11-02 06:24:12.390374,host-00020,app-0084,281505,140.46,888720,AGGREGATE,risk_db,data_scientist,"INSERT INTO risk_db.daily_summary SELECT account_id, SUM(amount) FROM risk_db.transactions GROUP BY account_id"
query-0000693,2025-11-02 06:39:12.390374,host-00066,app-0035,157020,38.68,6904115,SELECT,customer_db,reporting_svc,"SELECT t1.*, t2.risk_score FROM customer_db.trades t1 JOIN customer_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000694,2025-11-02 06:54:12.390374,host-00009,app-0002,148195,20.46,1594895,INSERT,reporting_db,etl_user,CREATE TABLE reporting_db.temp_results AS SELECT * FROM reporting_db.source_table WHERE status = 'active'
query-0000695,2025-11-02 07:09:12.390374,host-00143,app-0075,19602,394.91,9569783,INSERT,risk_db,reporting_svc,SELECT * FROM risk_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000696,2025-11-02 07:24:12.390374,host-00120,app-0110,299860,379.11,8556002,CREATE,risk_db,reporting_svc,"INSERT INTO risk_db.daily_summary SELECT account_id, SUM(amount) FROM risk_db.transactions GROUP BY account_id"
query-0000697,2025-11-02 07:39:12.390374,host-00050,app-0147,58190,16.51,4765775,INSERT,analytics_db,reporting_svc,SELECT * FROM analytics_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000698,2025-11-02 07:54:12.390374,host-00004,app-0011,294177,217.96,945796,INSERT,customer_db,etl_user,SELECT * FROM customer_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000699,2025-11-02 08:09:12.390374,host-00198,app-0066,42348,135.19,6083649,SELECT,customer_db,reporting_svc,"SELECT t1.*, t2.risk_score FROM customer_db.trades t1 JOIN customer_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000700,2025-11-02 08:24:12.390374,host-00119,app-0147,11308,490.82,6372193,INSERT,risk_db,reporting_svc,"SELECT t1.*, t2.risk_score FROM risk_db.trades t1 JOIN risk_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000701,2025-11-02 08:39:12.390374,host-00056,app-0068,33542,486.97,7887813,INSERT,analytics_db,app_service,CREATE TABLE analytics_db.temp_results AS SELECT * FROM analytics_db.source_table WHERE status = 'active'
query-0000702,2025-11-02 08:54:12.390374,host-00193,app-0017,294310,332.83,6540552,JOIN,trading_db,data_scientist,"SELECT t1.*, t2.risk_score FROM trading_db.trades t1 JOIN trading_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000703,2025-11-02 09:09:12.390374,host-00030,app-0005,11388,338.63,2605170,SELECT,reporting_db,analyst_user,"SELECT t1.*, t2.risk_score FROM reporting_db.trades t1 JOIN reporting_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000704,2025-11-02 09:24:12.390374,host-00170,app-0040,187102,420.12,5206888,SELECT,reporting_db,analyst_user,"SELECT t1.*, t2.risk_score FROM reporting_db.trades t1 JOIN reporting_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000705,2025-11-02 09:39:12.390374,host-00144,app-0057,154042,31.65,6870831,ALTER,trading_db,etl_user,CREATE TABLE trading_db.temp_results AS SELECT * FROM trading_db.source_table WHERE status = 'active'
query-0000706,2025-11-02 09:54:12.390374,host-00059,app-0091,252065,428.7,2961898,JOIN,risk_db,data_scientist,SELECT * FROM risk_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000707,2025-11-02 10:09:12.390374,host-00047,app-0132,102167,420.31,6300828,JOIN,trading_db,etl_user,SELECT * FROM trading_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000708,2025-11-02 10:24:12.390374,host-00032,app-0103,231071,316.67,699,INSERT,trading_db,data_scientist,CREATE TABLE trading_db.temp_results AS SELECT * FROM trading_db.source_table WHERE status = 'active'
query-0000709,2025-11-02 10:39:12.390374,host-00017,app-0074,189883,442.86,9262861,ALTER,analytics_db,analyst_user,"SELECT t1.*, t2.risk_score FROM analytics_db.trades t1 JOIN analytics_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000710,2025-11-02 10:54:12.390374,host-00173,app-0120,137118,271.26,2308567,CREATE,customer_db,data_scientist,"INSERT INTO customer_db.daily_summary SELECT account_id, SUM(amount) FROM customer_db.transactions GROUP BY account_id"
query-0000711,2025-11-02 11:09:12.390374,host-00196,app-0082,252554,13.94,8446921,AGGREGATE,customer_db,data_scientist,"SELECT t1.*, t2.risk_score FROM customer_db.trades t1 JOIN customer_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000712,2025-11-02 11:24:12.390374,host-00063,app-0003,8989,366.92,654834,CREATE,analytics_db,reporting_svc,"INSERT INTO analytics_db.daily_summary SELECT account_id, SUM(amount) FROM analytics_db.transactions GROUP BY account_id"
query-0000713,2025-11-02 11:39:12.390374,host-00163,app-0111,240408,208.94,8413825,SELECT,customer_db,data_scientist,"INSERT INTO customer_db.daily_summary SELECT account_id, SUM(amount) FROM customer_db.transactions GROUP BY account_id"
query-0000714,2025-11-02 11:54:12.390374,host-00193,app-0042,82892,328.25,7595300,INSERT,customer_db,reporting_svc,"SELECT t1.*, t2.risk_score FROM customer_db.trades t1 JOIN customer_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000715,2025-11-02 12:09:12.390374,host-00025,app-0102,296181,10.09,7561220,JOIN,analytics_db,data_scientist,SELECT * FROM analytics_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000716,2025-11-02 12:24:12.390374,host-00123,app-0090,215989,190.85,2327100,JOIN,risk_db,app_service,CREATE TABLE risk_db.temp_results AS SELECT * FROM risk_db.source_table WHERE status = 'active'
query-0000717,2025-11-02 12:39:12.390374,host-00054,app-0055,223306,250.6,7108000,AGGREGATE,customer_db,app_service,CREATE TABLE customer_db.temp_results AS SELECT * FROM customer_db.source_table WHERE status = 'active'
query-0000718,2025-11-02 12:54:12.390374,host-00070,app-0076,255402,267.9,7098994,JOIN,reporting_db,analyst_user,SELECT * FROM reporting_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000719,2025-11-02 13:09:12.390374,host-00039,app-0047,259062,121.73,1320367,JOIN,analytics_db,analyst_user,SELECT * FROM analytics_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000720,2025-11-02 13:24:12.390374,host-00190,app-0045,114791,156.75,3369221,INSERT,risk_db,etl_user,"INSERT INTO risk_db.daily_summary SELECT account_id, SUM(amount) FROM risk_db.transactions GROUP BY account_id"
query-0000721,2025-11-02 13:39:12.390374,host-00009,app-0075,81635,92.39,8222213,ALTER,analytics_db,reporting_svc,"SELECT t1.*, t2.risk_score FROM analytics_db.trades t1 JOIN analytics_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000722,2025-11-02 13:54:12.390374,host-00138,app-0028,62136,360.24,2120779,INSERT,reporting_db,data_scientist,SELECT * FROM reporting_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000723,2025-11-02 14:09:12.390374,host-00038,app-0003,24349,461.64,1650767,SELECT,customer_db,analyst_user,"SELECT t1.*, t2.risk_score FROM customer_db.trades t1 JOIN customer_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000724,2025-11-02 14:24:12.390374,host-00172,app-0085,237160,65.8,6232543,AGGREGATE,risk_db,etl_user,"SELECT t1.*, t2.risk_score FROM risk_db.trades t1 JOIN risk_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000725,2025-11-02 14:39:12.390374,host-00122,app-0027,24146,190.83,1700817,CREATE,reporting_db,reporting_svc,"SELECT t1.*, t2.risk_score FROM reporting_db.trades t1 JOIN reporting_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000726,2025-11-02 14:54:12.390374,host-00032,app-0126,102485,36.59,6559007,JOIN,risk_db,analyst_user,CREATE TABLE risk_db.temp_results AS SELECT * FROM risk_db.source_table WHERE status = 'active'
query-0000727,2025-11-02 15:09:12.390374,host-00067,app-0108,201185,179.2,3425430,AGGREGATE,trading_db,reporting_svc,SELECT * FROM trading_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000728,2025-11-02 15:24:12.390374,host-00055,app-0019,44782,164.97,7502927,SELECT,trading_db,reporting_svc,SELECT * FROM trading_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000729,2025-11-02 15:39:12.390374,host-00099,app-0115,1981,430.5,7243523,ALTER,analytics_db,etl_user,"INSERT INTO analytics_db.daily_summary SELECT account_id, SUM(amount) FROM analytics_db.transactions GROUP BY account_id"
query-0000730,2025-11-02 15:54:12.390374,host-00155,app-0136,12116,176.17,8352403,JOIN,reporting_db,app_service,"SELECT t1.*, t2.risk_score FROM reporting_db.trades t1 JOIN reporting_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000731,2025-11-02 16:09:12.390374,host-00007,app-0065,66540,107.88,8730067,JOIN,trading_db,etl_user,CREATE TABLE trading_db.temp_results AS SELECT * FROM trading_db.source_table WHERE status = 'active'
query-0000732,2025-11-02 16:24:12.390374,host-00167,app-0149,105698,319.68,9699782,CREATE,analytics_db,reporting_svc,SELECT * FROM analytics_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000733,2025-11-02 16:39:12.390374,host-00073,app-0058,82001,207.85,5492974,AGGREGATE,customer_db,app_service,CREATE TABLE customer_db.temp_results AS SELECT * FROM customer_db.source_table WHERE status = 'active'
query-0000734,2025-11-02 16:54:12.390374,host-00135,app-0078,103143,245.94,291189,CREATE,analytics_db,analyst_user,CREATE TABLE analytics_db.temp_results AS SELECT * FROM analytics_db.source_table WHERE status = 'active'
query-0000735,2025-11-02 17:09:12.390374,host-00023,app-0055,131571,426.81,6356756,SELECT,reporting_db,app_service,"SELECT t1.*, t2.risk_score FROM reporting_db.trades t1 JOIN reporting_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000736,2025-11-02 17:24:12.390374,host-00104,app-0075,123107,151.91,7109875,SELECT,trading_db,data_scientist,SELECT * FROM trading_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000737,2025-11-02 17:39:12.390374,host-00171,app-0062,136893,426.87,1495559,CREATE,reporting_db,data_scientist,SELECT * FROM reporting_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000738,2025-11-02 17:54:12.390374,host-00084,app-0112,24379,381.05,1202412,JOIN,risk_db,etl_user,SELECT * FROM risk_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000739,2025-11-02 18:09:12.390374,host-00129,app-0078,271304,287.55,1439594,INSERT,trading_db,analyst_user,CREATE TABLE trading_db.temp_results AS SELECT * FROM trading_db.source_table WHERE status = 'active'
query-0000740,2025-11-02 18:24:12.390374,host-00028,app-0096,201186,319.76,4272722,ALTER,analytics_db,etl_user,"INSERT INTO analytics_db.daily_summary SELECT account_id, SUM(amount) FROM analytics_db.transactions GROUP BY account_id"
query-0000741,2025-11-02 18:39:12.390374,host-00021,app-0106,18854,347.82,6675530,INSERT,analytics_db,etl_user,"SELECT t1.*, t2.risk_score FROM analytics_db.trades t1 JOIN analytics_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000742,2025-11-02 18:54:12.390374,host-00042,app-0020,203067,78.36,1193100,JOIN,trading_db,analyst_user,"INSERT INTO trading_db.daily_summary SELECT account_id, SUM(amount) FROM trading_db.transactions GROUP BY account_id"
query-0000743,2025-11-02 19:09:12.390374,host-00065,app-0104,148474,47.46,9763073,INSERT,risk_db,analyst_user,"INSERT INTO risk_db.daily_summary SELECT account_id, SUM(amount) FROM risk_db.transactions GROUP BY account_id"
query-0000744,2025-11-02 19:24:12.390374,host-00128,app-0095,7772,227.75,4522781,ALTER,customer_db,etl_user,CREATE TABLE customer_db.temp_results AS SELECT * FROM customer_db.source_table WHERE status = 'active'
query-0000745,2025-11-02 19:39:12.390374,host-00117,app-0136,70257,357.4,8905594,AGGREGATE,customer_db,reporting_svc,CREATE TABLE customer_db.temp_results AS SELECT * FROM customer_db.source_table WHERE status = 'active'
query-0000746,2025-11-02 19:54:12.390374,host-00174,app-0081,224603,363.58,3490279,INSERT,trading_db,analyst_user,"INSERT INTO trading_db.daily_summary SELECT account_id, SUM(amount) FROM trading_db.transactions GROUP BY account_id"
query-0000747,2025-11-02 20:09:12.390374,host-00151,app-0116,154140,239.07,6874156,CREATE,risk_db,analyst_user,"SELECT t1.*, t2.risk_score FROM risk_db.trades t1 JOIN risk_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000748,2025-11-02 20:24:12.390374,host-00045,app-0017,242346,298.49,1870445,INSERT,reporting_db,reporting_svc,CREATE TABLE reporting_db.temp_results AS SELECT * FROM reporting_db.source_table WHERE status = 'active'
query-0000749,2025-11-02 20:39:12.390374,host-00054,app-0007,227846,35.64,122411,SELECT,risk_db,app_service,SELECT * FROM risk_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000750,2025-11-02 20:54:12.390374,host-00093,app-0148,164293,490.96,1218882,JOIN,customer_db,etl_user,"INSERT INTO customer_db.daily_summary SELECT account_id, SUM(amount) FROM customer_db.transactions GROUP BY account_id"
query-0000751,2025-11-02 21:09:12.390374,host-00088,app-0134,103824,372.39,6551884,ALTER,analytics_db,reporting_svc,SELECT * FROM analytics_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000752,2025-11-02 21:24:12.390374,host-00153,app-0010,212305,233.56,1832939,CREATE,customer_db,reporting_svc,"SELECT t1.*, t2.risk_score FROM customer_db.trades t1 JOIN customer_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000753,2025-11-02 21:39:12.390374,host-00188,app-0024,191096,78.15,4189317,JOIN,reporting_db,analyst_user,SELECT * FROM reporting_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
