content_id,title,description,content_type,genre,subgenres,themes,narrative_complexity,tone,release_year,runtime_minutes,rating,cast,director,studio,availability
CONTENT-000999,A Final Journey,A compelling adventure that explores themes of political power with gripping storytelling and complex characters,Sports,Adventure,General,"Friendship bonds,Historical drama,Moral ambiguity",Moderate,Whimsical,2022,120,R,"Michael Jones,Sarah Miller,James Williams,Michael Johnson",Robert Brown,Disney,Live
CONTENT-001000,A First Legacy,A compelling horror that explores themes of good vs evil with powerful storytelling and layered characters,Series,Horror,General,"Artificial intelligence,Generational conflict",Moderate,Uplifting,2016,120,G,"Michael Smith,James Smith,Emily Johnson,Sarah Brown",Michael Miller,NBC Universal,On-demand
CONTENT-001001, Dark Journey,A compelling comedy that explores themes of revenge quest with heartfelt storytelling and memorable characters,Movie,Comedy,"Sitcom,Dark","Time travel,Revenge quest,Artificial intelligence",Complex,Uplifting,2021,45,PG-13,"Emily Garcia,James Jones,Sarah Jones",Michael Davis,Sony,Live
CONTENT-001002, First Chronicles,A compelling romance that explores themes of political power with powerful storytelling and layered characters,Documentary,Romance,General,"Post-apocalyptic,Good vs evil,Social justice,Historical drama",Moderate,Serious,2022,90,G,"James Williams,Emily Miller,Jennifer Davis,Jennifer Miller",Lisa Williams,NBC Universal,Premium
CONTENT-001003,A Final Journey,A compelling mystery that explores themes of post-apocalyptic with gripping storytelling and dynamic characters,Documentary,Mystery,Contemporary,"Parallel universes,Generational conflict,Love triangle",Very Complex,Gritty,2023,60,PG-13,"James Davis,Michael Jones,Lisa Williams,Lisa Johnson",Jennifer Smith,Sony,On-demand
CONTENT-001004,A Last Empire,A compelling comedy that explores themes of redemption arc with intense storytelling and memorable characters,Movie,Comedy,"Satire,Romantic","Friendship bonds,Generational conflict,Coming of age,Time travel",Complex,Whimsical,2016,120,PG-13,"Lisa Miller,Michael Brown,James Smith,David Davis,Sarah Jones",Sarah Davis,NBC Universal,Live
CONTENT-001005,An Hidden Journey,A compelling crime that explores themes of corporate intrigue with intense storytelling and layered characters,Movie,Crime,General,"Revenge quest,Mental health",Very Complex,Gritty,2019,120,TV-MA,"Lisa Davis,Emily Johnson,James Jones",James Miller,Netflix Studios,On-demand
CONTENT-001006,The Hidden Kingdom,A compelling action that explores themes of betrayal with powerful storytelling and layered characters,Movie,Action,"Heist,Martial arts","Social justice,Class struggle,Moral ambiguity",Moderate,Intense,2015,60,G,"Emily Brown,Michael Garcia,James Jones,Michael Smith",Michael Williams,Apple TV+,On-demand
CONTENT-001007,The Dark Legacy,A compelling action that explores themes of coming of age with heartfelt storytelling and dynamic characters,Series,Action,"Military,Superhero","Survival,Generational conflict",Complex,Gritty,2024,45,PG-13,"Sarah Johnson,Robert Brown,Emily Brown,Michael Jones",Sarah Garcia,Amazon Studios,Premium
CONTENT-001008, Lost Saga,A compelling thriller that explores themes of political power with nuanced storytelling and memorable characters,Series,Thriller,"Political,Psychological","Historical drama,Class struggle,Identity crisis,Love triangle",Moderate,Whimsical,2022,45,TV-MA,"David Brown,Emily Smith,Robert Garcia",Sarah Jones,Apple TV+,Live
CONTENT-001009, Rising Legacy,A compelling animation that explores themes of love triangle with gripping storytelling and complex characters,Movie,Animation,Contemporary,"Historical drama,Addiction recovery,Friendship bonds",Moderate,Dark,2024,60,TV-14,"Sarah Williams,Michael Williams,Emily Johnson",Lisa Williams,Disney,Premium
CONTENT-001010,The Hidden Chronicles,A compelling animation that explores themes of parallel universes with heartfelt storytelling and memorable characters,Special,Animation,Contemporary,"Good vs evil,Survival,Revenge quest,Political power",Complex,Gritty,2020,120,PG-13,"Robert Davis,Robert Miller,Jennifer Brown,Lisa Jones",Michael Johnson,Amazon Studios,Live
CONTENT-001011,A Last Saga,A compelling mystery that explores themes of friendship bonds with powerful storytelling and memorable characters,Series,Mystery,Contemporary,"Corporate intrigue,Betrayal",Simple,Light,2023,90,R,"Lisa Davis,Emily Smith,Emily Williams,Robert Garcia,Lisa Miller",Jennifer Davis,Universal,On-demand
CONTENT-001012,The Fallen Saga,A compelling documentary that explores themes of good vs evil with gripping storytelling and complex characters,Movie,Documentary,General,"Social justice,Family dynamics,Class struggle,Coming of age",Moderate,Whimsical,2019,45,PG,"James Smith,Emily Miller,Emily Johnson",Robert Williams,Sony,Basic
CONTENT-001013,A Fallen Legacy,A compelling fantasy that explores themes of artificial intelligence with heartfelt storytelling and memorable characters,Series,Fantasy,General,"Coming of age,Redemption arc,Historical drama",Very Complex,Light,2022,45,TV-14,"James Jones,Jennifer Jones,Jennifer Davis",Lisa Williams,Netflix Studios,On-demand
CONTENT-001014,An Lost Kingdom,A compelling romance that explores themes of family dynamics with intense storytelling and complex characters,Movie,Romance,Contemporary,"Good vs evil,Coming of age,Artificial intelligence,Friendship bonds",Simple,Serious,2019,90,R,"James Jones,Emily Garcia,David Williams,David Johnson,Jennifer Brown",Emily Smith,Sony,Premium
CONTENT-001015,The Hidden Saga,A compelling comedy that explores themes of parallel universes with intense storytelling and dynamic characters,Movie,Comedy,"Sitcom,Slapstick","Social justice,Post-apocalyptic,Mental health",Simple,Light,2023,60,TV-14,"David Williams,David Davis,James Brown,Emily Williams",Jennifer Smith,Netflix Studios,Basic
CONTENT-001016,A Rising Journey,A compelling drama that explores themes of family dynamics with nuanced storytelling and memorable characters,Series,Drama,"Political,Historical","Coming of age,Love triangle",Moderate,Whimsical,2023,45,TV-MA,"James Miller,Sarah Davis,James Jones",David Smith,HBO Max,On-demand
CONTENT-001017,The Rising City,A compelling crime that explores themes of mental health with gripping storytelling and complex characters,Series,Crime,Contemporary,"Revenge quest,Class struggle",Moderate,Light,2019,150,PG-13,"Sarah Davis,Robert Brown,Lisa Miller,Jennifer Brown",James Garcia,Warner Bros,Premium
CONTENT-001018,The Rising Legacy,A compelling comedy that explores themes of identity crisis with powerful storytelling and dynamic characters,Movie,Comedy,"Slapstick,Dark","Political power,Survival,Good vs evil,Family dynamics",Moderate,Intense,2015,45,PG-13,"Jennifer Johnson,David Garcia,Lisa Smith,Jennifer Johnson",James Davis,Apple TV+,Live
CONTENT-001019,A Dark Chronicles,A compelling comedy that explores themes of corporate intrigue with intense storytelling and complex characters,Documentary,Comedy,"Dark,Satire","Addiction recovery,Generational conflict,Revenge quest",Complex,Whimsical,2015,60,TV-MA,"Jennifer Smith,Lisa Davis,Jennifer Brown,James Johnson,Emily Smith",Jennifer Brown,Disney,On-demand
CONTENT-001020,An Last Legacy,A compelling scifi that explores themes of time travel with heartfelt storytelling and complex characters,Movie,SciFi,"Space opera,Time travel","Historical drama,Political power,Class struggle,Artificial intelligence",Complex,Gritty,2018,90,PG,"David Jones,Sarah Johnson,Jennifer Smith,David Garcia,Robert Garcia",David Jones,Sony,Live
CONTENT-001021, Hidden Empire,A compelling horror that explores themes of historical drama with gripping storytelling and layered characters,Special,Horror,Contemporary,"Moral ambiguity,Betrayal,Time travel",Complex,Whimsical,2017,150,G,"Michael Johnson,Emily Garcia,Michael Jones",Michael Johnson,Warner Bros,On-demand
CONTENT-001022,An Lost Kingdom,A compelling animation that explores themes of betrayal with gripping storytelling and layered characters,Movie,Animation,General,"Class struggle,Post-apocalyptic,Corporate intrigue",Moderate,Intense,2015,120,PG,"James Williams,Sarah Jones,Emily Williams,Lisa Miller,Lisa Brown",Lisa Miller,NBC Universal,On-demand
CONTENT-001023,The Dark Destiny,A compelling crime that explores themes of time travel with powerful storytelling and memorable characters,Movie,Crime,Contemporary,"Corporate intrigue,Addiction recovery",Moderate,Serious,2023,60,TV-14,"Lisa Davis,Michael Jones,Sarah Jones",Michael Jones,Apple TV+,Live
CONTENT-001024,An First Chronicles,A compelling romance that explores themes of coming of age with gripping storytelling and memorable characters,Documentary,Romance,Contemporary,"Good vs evil,Mental health",Moderate,Serious,2019,45,TV-MA,"Jennifer Jones,Emily Davis,David Smith,Robert Williams,Robert Brown",Emily Brown,Warner Bros,On-demand
CONTENT-001025,The Rising Legacy,A compelling romance that explores themes of redemption arc with powerful storytelling and complex characters,Series,Romance,General,"Generational conflict,Family dynamics",Complex,Light,2016,45,TV-MA,"Sarah Garcia,Lisa Brown,Sarah Miller,Sarah Jones",Sarah Williams,Paramount,Premium
CONTENT-001026,An Final Legacy,A compelling horror that explores themes of corporate intrigue with powerful storytelling and dynamic characters,Movie,Horror,General,"Parallel universes,Political power,Survival",Complex,Light,2016,60,TV-14,"Jennifer Brown,Lisa Garcia,Emily Smith,Jennifer Davis,Lisa Miller",Robert Smith,Disney,Premium
CONTENT-001027,A First Kingdom,A compelling adventure that explores themes of historical drama with nuanced storytelling and complex characters,Series,Adventure,General,"Moral ambiguity,Identity crisis,Historical drama",Simple,Whimsical,2019,45,TV-MA,"David Jones,Michael Brown,Sarah Miller,Emily Brown",David Davis,Amazon Studios,On-demand
CONTENT-001028, First Kingdom,A compelling comedy that explores themes of moral ambiguity with intense storytelling and memorable characters,Series,Comedy,"Satire,Dark","Identity crisis,Historical drama,Betrayal,Coming of age",Moderate,Whimsical,2022,60,PG-13,"Robert Smith,James Davis,Jennifer Jones",Michael Davis,HBO Max,On-demand
CONTENT-001029, Rising Journey,A compelling adventure that explores themes of family dynamics with powerful storytelling and dynamic characters,Movie,Adventure,General,"Parallel universes,Addiction recovery",Complex,Uplifting,2019,150,R,"Emily Johnson,Sarah Miller,Emily Smith,Sarah Smith",Emily Smith,Sony,Basic
CONTENT-001030,The Final Chronicles,A compelling family that explores themes of love triangle with nuanced storytelling and memorable characters,Special,Family,Contemporary,"Time travel,Revenge quest,Parallel universes",Moderate,Whimsical,2016,45,R,"Robert Garcia,David Smith,Emily Davis,Jennifer Williams",James Smith,NBC Universal,Live
CONTENT-001031,The Final Destiny,A compelling animation that explores themes of survival with nuanced storytelling and layered characters,Movie,Animation,General,"Coming of age,Friendship bonds",Very Complex,Serious,2019,90,G,"Michael Jones,Sarah Johnson,Emily Brown",Robert Williams,Amazon Studios,On-demand
CONTENT-001032, First Saga,A compelling horror that explores themes of survival with intense storytelling and complex characters,Movie,Horror,Contemporary,"Post-apocalyptic,Family dynamics,Moral ambiguity",Simple,Dark,2017,45,G,"David Garcia,Robert Garcia,Emily Brown",Emily Brown,NBC Universal,Premium
CONTENT-001033,The Final Chronicles,A compelling mystery that explores themes of survival with nuanced storytelling and memorable characters,Movie,Mystery,Contemporary,"Addiction recovery,Mental health,Survival",Moderate,Serious,2019,45,PG-13,"Sarah Jones,James Brown,Lisa Smith",Robert Davis,Warner Bros,Basic
CONTENT-001034, Dark Kingdom,A compelling horror that explores themes of coming of age with powerful storytelling and dynamic characters,Movie,Horror,General,"Moral ambiguity,Addiction recovery,Friendship bonds",Very Complex,Whimsical,2023,60,PG-13,"James Jones,Robert Jones,Robert Davis,Robert Smith",Emily Brown,HBO Max,On-demand
CONTENT-001035,A Fallen Saga,A compelling comedy that explores themes of post-apocalyptic with intense storytelling and memorable characters,Movie,Comedy,"Slapstick,Romantic","Betrayal,Historical drama,Corporate intrigue",Moderate,Light,2017,60,G,"Sarah Smith,Jennifer Davis,James Smith",David Brown,NBC Universal,Premium
CONTENT-001036,A Dark City,A compelling fantasy that explores themes of social justice with nuanced storytelling and complex characters,Movie,Fantasy,General,"Love triangle,Coming of age",Complex,Uplifting,2018,45,TV-14,"Lisa Johnson,David Jones,David Jones",James Johnson,NBC Universal,Premium
CONTENT-001037,The Lost Saga,A compelling adventure that explores themes of coming of age with gripping storytelling and complex characters,Series,Adventure,General,"Social justice,Post-apocalyptic,Generational conflict,Identity crisis",Complex,Serious,2024,45,PG,"David Smith,Jennifer Brown,Robert Brown",Jennifer Garcia,NBC Universal,Live
CONTENT-001038, Final City,A compelling horror that explores themes of generational conflict with heartfelt storytelling and layered characters,Movie,Horror,General,"Mental health,Parallel universes",Very Complex,Light,2019,45,PG,"Michael Miller,Sarah Jones,Lisa Brown",Emily Williams,NBC Universal,On-demand
CONTENT-001039,The Hidden Journey,A compelling animation that explores themes of family dynamics with powerful storytelling and memorable characters,Movie,Animation,General,"Time travel,Survival,Class struggle,Social justice",Simple,Intense,2024,45,TV-MA,"Jennifer Davis,Jennifer Miller,Robert Miller,James Miller,Jennifer Johnson",David Jones,Universal,Live
CONTENT-001040,An Final Chronicles,A compelling drama that explores themes of political power with powerful storytelling and memorable characters,Movie,Drama,"Historical,Medical","Identity crisis,Artificial intelligence",Simple,Dark,2022,90,G,"Emily Jones,Jennifer Brown,James Jones,David Johnson",Michael Smith,Sony,Live
