@timestamp,event_id,event_title,event_description,alert_message,node_id,node_role,cluster_id,network_region,severity,event_type,consensus_state,affected_peers,score
2026-01-04 18:59:58.497579,EVT-D7D7B8A864,Ss7 Attack - MME-04 - CENTRAL,Rogue SS7 signaling detected targeting MME-04 on CLUSTER-WEST-1 in CENTRAL. Possible subscriber tracking or interception attempt.,ALERT: SS7 security attack suspected on MME-04 in CENTRAL. Engage security team immediately.,MME-04,MME-SECONDARY,CLUSTER-WEST-1,CENTRAL,HIGH,SS7-ATTACK,LEADER,5,65.31
2025-12-20 23:03:22.497579,EVT-FF7F0D610C,Mme Crash - MME-04 - NORTH,Node MME-04 on CLUSTER-EAST-2 in NORTH entered fault state. MME watchdog triggered process restart after unresponsive health check.,ALERT: MME process crash on MME-04 in CLUSTER-EAST-2 (NORTH). Subscriber failover in progress.,MME-04,MME-SECONDARY,CLUSTER-EAST-2,NORTH,MEDIUM,MME-CRASH,FOLLOWER,1,59.27
2025-12-11 17:43:50.497579,EVT-31B26F2C00,Paging Overload - MME-08 - NORTH,MME paging storm detected on CLUSTER-EAST-1 in NORTH. Node MME-08 processing abnormal volume of S1AP paging requests.,ALERT: Paging overload on MME-08 in NORTH. Reduce paging load or increase capacity.,MME-08,MME-SECONDARY,CLUSTER-EAST-1,NORTH,HIGH,PAGING-OVERLOAD,FOLLOWER,4,62.61
2026-01-31 14:35:39.497579,EVT-2E2D886867,Auth Failure Burst - MME-05 - WEST,Mass authentication failure burst detected on CLUSTER-WEST-1 in WEST. Node MME-05 logging elevated HSS reject rate over past 15 minutes.,ALERT: Mass auth failure detected on CLUSTER-WEST-1 in WEST. Check HSS health and S6a connectivity.,MME-05,SGW,CLUSTER-WEST-1,WEST,CRITICAL,AUTH-FAILURE-BURST,LEADER,4,50.85
2025-12-23 00:55:48.497579,EVT-389B083E32,Mme Crash - MME-01 - SOUTH,"Process restart detected on MME-01 in CLUSTER-WEST-2, SOUTH. S1AP handler terminated with SIGSEGV. Automatic recovery in progress.",ALERT: MME process crash on MME-01 in CLUSTER-WEST-2 (SOUTH). Subscriber failover in progress.,MME-01,MME-SECONDARY,CLUSTER-WEST-2,SOUTH,HIGH,MME-CRASH,SPLIT,2,74.58
2026-01-21 20:42:37.497579,EVT-25793260EE,Hss Sync Failure - MME-05 - NORTH,HSS sync error on MME-05 in NORTH: cluster CLUSTER-EAST-2 reporting stale authentication vectors affecting subscriber attach.,ALERT: HSS sync failure on CLUSTER-EAST-2 in NORTH. Authentication service may be degraded.,MME-05,MME-SECONDARY,CLUSTER-EAST-2,NORTH,MEDIUM,HSS-SYNC-FAILURE,FOLLOWER,3,72.31
2025-12-20 21:15:37.497579,EVT-2298DE488D,Mme Crash - MME-04 - NORTH,Node MME-04 on CLUSTER-EAST-2 in NORTH entered fault state. MME watchdog triggered process restart after unresponsive health check.,ALERT: MME process crash on MME-04 in CLUSTER-EAST-2 (NORTH). Subscriber failover in progress.,MME-04,MME-PRIMARY,CLUSTER-EAST-2,NORTH,HIGH,MME-CRASH,FOLLOWER,1,66.88
2025-12-23 00:49:34.497579,EVT-788309A41A,Mme Crash - HSS-01 - SOUTH,Node HSS-01 on CLUSTER-WEST-2 in SOUTH entered fault state. MME watchdog triggered process restart after unresponsive health check.,ALERT: MME process crash on HSS-01 in CLUSTER-WEST-2 (SOUTH). Subscriber failover in progress.,HSS-01,MME-PRIMARY,CLUSTER-WEST-2,SOUTH,MEDIUM,MME-CRASH,SPLIT,1,71.3
2026-01-28 05:21:19.497579,EVT-CA260ADD84,Normal Operation - HSS-01 - WEST,"Scheduled maintenance window completed on HSS-01 in CLUSTER-WEST-2, WEST. All services restored.",INFO: No active alerts for HSS-01 in CLUSTER-WEST-2 (WEST). System nominal.,HSS-01,HSS-PRIMARY,CLUSTER-WEST-2,WEST,MEDIUM,NORMAL-OPERATION,UNKNOWN,2,11.82
2026-01-31 14:41:23.497579,EVT-226421BDF1,Auth Failure Burst - HSS-05 - WEST,Mass authentication failure burst detected on CLUSTER-WEST-1 in WEST. Node HSS-05 logging elevated HSS reject rate over past 15 minutes.,ALERT: Mass auth failure detected on CLUSTER-WEST-1 in WEST. Check HSS health and S6a connectivity.,HSS-05,SGW,CLUSTER-WEST-1,WEST,MEDIUM,AUTH-FAILURE-BURST,CANDIDATE,0,47.2
2026-01-28 18:36:53.497579,EVT-FF609EA445,Split Brain - MME-07 - CENTRAL,"Network partition detected on CLUSTER-EAST-2 in CENTRAL. Node MME-07 isolated from cluster majority, triggering emergency re-election.",ALERT: Split-brain condition on cluster CLUSTER-EAST-2 in CENTRAL requires immediate operator intervention.,MME-07,PGW,CLUSTER-EAST-2,CENTRAL,LOW,SPLIT-BRAIN,LEADER,2,28.41
2026-03-04 18:55:31.497579,EVT-365333A161,Hss Sync Failure - HSS-03 - CENTRAL,HSS sync error on HSS-03 in CENTRAL: cluster CLUSTER-WEST-2 reporting stale authentication vectors affecting subscriber attach.,ALERT: HSS sync failure on CLUSTER-WEST-2 in CENTRAL. Authentication service may be degraded.,HSS-03,HSS-PRIMARY,CLUSTER-WEST-2,CENTRAL,HIGH,HSS-SYNC-FAILURE,SPLIT,1,9.31
2025-12-20 18:40:56.497579,EVT-FB2A61E14C,Mme Crash - MME-02 - NORTH,Node MME-02 on CLUSTER-EAST-2 in NORTH entered fault state. MME watchdog triggered process restart after unresponsive health check.,ALERT: MME process crash on MME-02 in CLUSTER-EAST-2 (NORTH). Subscriber failover in progress.,MME-02,PGW,CLUSTER-EAST-2,NORTH,MEDIUM,MME-CRASH,FOLLOWER,1,32.79
2026-01-28 20:23:39.497579,EVT-F1FF0E6FED,Split Brain - MME-04 - CENTRAL,Split-brain event on CLUSTER-EAST-2: node MME-04 in CENTRAL cannot reach majority peers. Consensus state transitioned to CANDIDATE.,ALERT: Split-brain condition on cluster CLUSTER-EAST-2 in CENTRAL requires immediate operator intervention.,MME-04,PGW,CLUSTER-EAST-2,CENTRAL,HIGH,SPLIT-BRAIN,SPLIT,4,87.08
2026-01-08 13:04:40.497579,EVT-BE0F73E651,Signaling Storm - HSS-03 - SOUTH,Node HSS-03 on CLUSTER-EAST-1 experiencing signaling overload in SOUTH. NAS message queue depth exceeds safe operating limit.,ALERT: Signaling storm threshold exceeded on HSS-03 in SOUTH. Traffic throttling engaged.,HSS-03,HSS-SECONDARY,CLUSTER-EAST-1,SOUTH,LOW,SIGNALING-STORM,FOLLOWER,4,27.42
2025-12-23 00:01:46.497579,EVT-84BDC6A07A,Mme Crash - MME-03 - SOUTH,"Process restart detected on MME-03 in CLUSTER-WEST-2, SOUTH. S1AP handler terminated with SIGSEGV. Automatic recovery in progress.",ALERT: MME process crash on MME-03 in CLUSTER-WEST-2 (SOUTH). Subscriber failover in progress.,MME-03,MME-PRIMARY,CLUSTER-WEST-2,SOUTH,LOW,MME-CRASH,CANDIDATE,3,69.88
2025-12-20 23:21:40.497579,EVT-D5001D8438,Mme Crash - MME-03 - NORTH,"Process restart detected on MME-03 in CLUSTER-EAST-2, NORTH. S1AP handler terminated with SIGSEGV. Automatic recovery in progress.",ALERT: MME process crash on MME-03 in CLUSTER-EAST-2 (NORTH). Subscriber failover in progress.,MME-03,MME-PRIMARY,CLUSTER-EAST-2,NORTH,HIGH,MME-CRASH,FOLLOWER,4,65.55
2026-02-24 07:03:03.497579,EVT-6AC7985258,Mme Crash - HSS-04 - NORTH,MME node HSS-04 in cluster CLUSTER-EAST-2 (NORTH) crashed unexpectedly. Core dump captured. Subscribers migrating to standby MME.,ALERT: MME process crash on HSS-04 in CLUSTER-EAST-2 (NORTH). Subscriber failover in progress.,HSS-04,MME-SECONDARY,CLUSTER-EAST-2,NORTH,INFO,MME-CRASH,LEADER,2,5.15
2026-01-15 11:51:28.497579,EVT-6D46BF81F4,Mme Crash - MME-05 - WEST,MME node MME-05 in cluster CLUSTER-WEST-1 (WEST) crashed unexpectedly. Core dump captured. Subscribers migrating to standby MME.,ALERT: MME process crash on MME-05 in CLUSTER-WEST-1 (WEST). Subscriber failover in progress.,MME-05,HSS-PRIMARY,CLUSTER-WEST-1,WEST,MEDIUM,MME-CRASH,FOLLOWER,2,47.6
2026-01-14 05:31:56.497579,EVT-B0F2EE0B60,Auth Failure Burst - HSS-02 - SOUTH,Authentication failure spike on CLUSTER-CENTRAL-1: node HSS-02 in SOUTH recording abnormal EAP-AKA failure rate. Possible HSS sync issue.,ALERT: Mass auth failure detected on CLUSTER-CENTRAL-1 in SOUTH. Check HSS health and S6a connectivity.,HSS-02,MME-SECONDARY,CLUSTER-CENTRAL-1,SOUTH,MEDIUM,AUTH-FAILURE-BURST,CANDIDATE,1,26.65
2025-12-20 23:09:16.497579,EVT-96C33EE5B8,Mme Crash - MME-03 - NORTH,MME node MME-03 in cluster CLUSTER-EAST-2 (NORTH) crashed unexpectedly. Core dump captured. Subscribers migrating to standby MME.,ALERT: MME process crash on MME-03 in CLUSTER-EAST-2 (NORTH). Subscriber failover in progress.,MME-03,MME-PRIMARY,CLUSTER-EAST-2,NORTH,CRITICAL,MME-CRASH,FOLLOWER,4,23.12
2026-01-15 10:39:00.497579,EVT-8184C7C059,Mme Crash - MME-01 - WEST,"Process restart detected on MME-01 in CLUSTER-WEST-1, WEST. S1AP handler terminated with SIGSEGV. Automatic recovery in progress.",ALERT: MME process crash on MME-01 in CLUSTER-WEST-1 (WEST). Subscriber failover in progress.,MME-01,HSS-PRIMARY,CLUSTER-WEST-1,WEST,HIGH,MME-CRASH,LEADER,1,95.82
2026-01-22 00:48:24.497579,EVT-FB917181F5,Hss Sync Failure - MME-06 - NORTH,HSS sync error on MME-06 in NORTH: cluster CLUSTER-EAST-2 reporting stale authentication vectors affecting subscriber attach.,ALERT: HSS sync failure on CLUSTER-EAST-2 in NORTH. Authentication service may be degraded.,MME-06,MME-SECONDARY,CLUSTER-EAST-2,NORTH,CRITICAL,HSS-SYNC-FAILURE,FOLLOWER,1,34.0
2026-01-27 05:25:07.497579,EVT-220FAC9D5E,Normal Operation - MME-04 - EAST,Node MME-04 in CLUSTER-EAST-2 (EAST) operating within normal parameters. All health checks passing.,INFO: No active alerts for MME-04 in CLUSTER-EAST-2 (EAST). System nominal.,MME-04,HSS-SECONDARY,CLUSTER-EAST-2,EAST,INFO,NORMAL-OPERATION,FOLLOWER,3,48.68
2026-01-31 13:09:29.497579,EVT-442BD3CD59,Resource Exhaustion - MME-01 - WEST,Memory pressure on MME-01 in WEST. Cluster CLUSTER-WEST-1 reporting heap utilization above 90% on MME process.,ALERT: Resource exhaustion on MME-01 in CLUSTER-WEST-1 (WEST). Capacity intervention required.,MME-01,PGW,CLUSTER-WEST-1,WEST,LOW,RESOURCE-EXHAUSTION,FOLLOWER,2,11.5
2026-01-15 12:55:06.497579,EVT-38D39A0B90,Mme Crash - HSS-05 - WEST,MME node HSS-05 in cluster CLUSTER-WEST-1 (WEST) crashed unexpectedly. Core dump captured. Subscribers migrating to standby MME.,ALERT: MME process crash on HSS-05 in CLUSTER-WEST-1 (WEST). Subscriber failover in progress.,HSS-05,MME-SECONDARY,CLUSTER-WEST-1,WEST,HIGH,MME-CRASH,FOLLOWER,3,91.25
2025-12-20 14:35:11.497579,EVT-AB3117185E,Handover Cascade - HSS-03 - NORTH,Cell tower handoff cascade detected on HSS-03 in NORTH. Cluster CLUSTER-WEST-2 logging sequential inter-frequency handover failures.,ALERT: Handover cascade failure on CLUSTER-WEST-2 in NORTH. RAN coordination required.,HSS-03,HSS-SECONDARY,CLUSTER-WEST-2,NORTH,MEDIUM,HANDOVER-CASCADE,FOLLOWER,2,19.45
2026-01-15 01:44:39.497579,EVT-80E9325E5E,Split Brain - MME-06 - SOUTH,Core cluster CLUSTER-EAST-1 detected split-brain condition; nodes MME-06 and peer lost quorum consensus in region SOUTH. Automatic failover initiated.,ALERT: Split-brain condition on cluster CLUSTER-EAST-1 in SOUTH requires immediate operator intervention.,MME-06,HSS-SECONDARY,CLUSTER-EAST-1,SOUTH,CRITICAL,SPLIT-BRAIN,SPLIT,0,22.29
2026-01-07 14:19:29.497579,EVT-AD8AED90E0,Ss7 Attack - MME-07 - WEST,Suspected SS7 MAP attack detected on MME-07 in WEST. Cluster CLUSTER-CENTRAL-1 logging abnormal MAP-SendRoutingInfo flood from foreign PLMN.,ALERT: SS7 security attack suspected on MME-07 in WEST. Engage security team immediately.,MME-07,MME-PRIMARY,CLUSTER-CENTRAL-1,WEST,CRITICAL,SS7-ATTACK,FOLLOWER,2,48.65
2026-01-15 12:43:33.497579,EVT-203E571269,Mme Crash - HSS-03 - WEST,Node HSS-03 on CLUSTER-WEST-1 in WEST entered fault state. MME watchdog triggered process restart after unresponsive health check.,ALERT: MME process crash on HSS-03 in CLUSTER-WEST-1 (WEST). Subscriber failover in progress.,HSS-03,MME-PRIMARY,CLUSTER-WEST-1,WEST,HIGH,MME-CRASH,FOLLOWER,3,69.29
2026-01-04 19:38:09.497579,EVT-67CDE8FB1A,Ss7 Attack - HSS-05 - CENTRAL,Suspected SS7 MAP attack detected on HSS-05 in CENTRAL. Cluster CLUSTER-WEST-1 logging abnormal MAP-SendRoutingInfo flood from foreign PLMN.,ALERT: SS7 security attack suspected on HSS-05 in CENTRAL. Engage security team immediately.,HSS-05,HSS-SECONDARY,CLUSTER-WEST-1,CENTRAL,INFO,SS7-ATTACK,FOLLOWER,5,59.92
2026-01-15 11:31:23.497579,EVT-740E152B12,Mme Crash - MME-03 - WEST,"Process restart detected on MME-03 in CLUSTER-WEST-1, WEST. S1AP handler terminated with SIGSEGV. Automatic recovery in progress.",ALERT: MME process crash on MME-03 in CLUSTER-WEST-1 (WEST). Subscriber failover in progress.,MME-03,HSS-PRIMARY,CLUSTER-WEST-1,WEST,HIGH,MME-CRASH,CANDIDATE,4,87.92
2026-01-04 00:12:05.497579,EVT-CF923A61BC,Normal Operation - MME-08 - NORTH,Node MME-08 in CLUSTER-EAST-1 (NORTH) operating within normal parameters. All health checks passing.,INFO: No active alerts for MME-08 in CLUSTER-EAST-1 (NORTH). System nominal.,MME-08,PGW,CLUSTER-EAST-1,NORTH,LOW,NORMAL-OPERATION,LEADER,4,23.93
2026-01-28 17:46:39.497579,EVT-1A0D28B4F1,Split Brain - HSS-01 - CENTRAL,Split-brain event on CLUSTER-EAST-2: node HSS-01 in CENTRAL cannot reach majority peers. Consensus state transitioned to CANDIDATE.,ALERT: Split-brain condition on cluster CLUSTER-EAST-2 in CENTRAL requires immediate operator intervention.,HSS-01,MME-SECONDARY,CLUSTER-EAST-2,CENTRAL,MEDIUM,SPLIT-BRAIN,LEADER,4,43.49
2025-12-23 00:52:14.497579,EVT-ADEE266DE0,Mme Crash - MME-05 - SOUTH,Node MME-05 on CLUSTER-WEST-2 in SOUTH entered fault state. MME watchdog triggered process restart after unresponsive health check.,ALERT: MME process crash on MME-05 in CLUSTER-WEST-2 (SOUTH). Subscriber failover in progress.,MME-05,SGW,CLUSTER-WEST-2,SOUTH,HIGH,MME-CRASH,FOLLOWER,2,61.59
2026-03-01 18:37:53.497579,EVT-27DE4F0965,Hss Sync Failure - HSS-03 - CENTRAL,Replication lag detected between HSS nodes on CLUSTER-WEST-2 in CENTRAL. Node HSS-03 diverged from primary by more than threshold.,ALERT: HSS sync failure on CLUSTER-WEST-2 in CENTRAL. Authentication service may be degraded.,HSS-03,SGW,CLUSTER-WEST-2,CENTRAL,MEDIUM,HSS-SYNC-FAILURE,LEADER,3,22.04
2026-01-28 16:41:54.497579,EVT-CEB8C4AE04,Split Brain - HSS-01 - CENTRAL,Split-brain event on CLUSTER-EAST-2: node HSS-01 in CENTRAL cannot reach majority peers. Consensus state transitioned to CANDIDATE.,ALERT: Split-brain condition on cluster CLUSTER-EAST-2 in CENTRAL requires immediate operator intervention.,HSS-01,SGW,CLUSTER-EAST-2,CENTRAL,HIGH,SPLIT-BRAIN,FOLLOWER,3,85.27
2025-12-20 22:37:17.497579,EVT-2AA9B5771D,Mme Crash - MME-04 - NORTH,Node MME-04 on CLUSTER-EAST-2 in NORTH entered fault state. MME watchdog triggered process restart after unresponsive health check.,ALERT: MME process crash on MME-04 in CLUSTER-EAST-2 (NORTH). Subscriber failover in progress.,MME-04,HSS-SECONDARY,CLUSTER-EAST-2,NORTH,MEDIUM,MME-CRASH,FOLLOWER,0,92.79
2026-01-28 18:01:52.497579,EVT-032B2F7F2D,Split Brain - HSS-03 - CENTRAL,Split-brain event on CLUSTER-EAST-2: node HSS-03 in CENTRAL cannot reach majority peers. Consensus state transitioned to CANDIDATE.,ALERT: Split-brain condition on cluster CLUSTER-EAST-2 in CENTRAL requires immediate operator intervention.,HSS-03,MME-PRIMARY,CLUSTER-EAST-2,CENTRAL,MEDIUM,SPLIT-BRAIN,SPLIT,3,59.04
2026-01-12 08:09:34.497579,EVT-7ACE2D5888,Auth Failure Burst - HSS-04 - CENTRAL,Authentication failure spike on CLUSTER-CENTRAL-1: node HSS-04 in CENTRAL recording abnormal EAP-AKA failure rate. Possible HSS sync issue.,ALERT: Mass auth failure detected on CLUSTER-CENTRAL-1 in CENTRAL. Check HSS health and S6a connectivity.,HSS-04,MME-PRIMARY,CLUSTER-CENTRAL-1,CENTRAL,MEDIUM,AUTH-FAILURE-BURST,FOLLOWER,5,50.59
2025-12-20 18:08:28.497579,EVT-BA726B9E06,Mme Crash - HSS-06 - NORTH,"Process restart detected on HSS-06 in CLUSTER-EAST-2, NORTH. S1AP handler terminated with SIGSEGV. Automatic recovery in progress.",ALERT: MME process crash on HSS-06 in CLUSTER-EAST-2 (NORTH). Subscriber failover in progress.,HSS-06,MME-SECONDARY,CLUSTER-EAST-2,NORTH,MEDIUM,MME-CRASH,FOLLOWER,5,96.57
2026-02-28 01:12:12.497579,EVT-985A2A0AA7,Hss Sync Failure - MME-07 - EAST,Replication lag detected between HSS nodes on CLUSTER-CENTRAL-1 in EAST. Node MME-07 diverged from primary by more than threshold.,ALERT: HSS sync failure on CLUSTER-CENTRAL-1 in EAST. Authentication service may be degraded.,MME-07,HSS-SECONDARY,CLUSTER-CENTRAL-1,EAST,HIGH,HSS-SYNC-FAILURE,FOLLOWER,2,20.31
2026-01-21 21:42:19.497579,EVT-4E4C06E5CD,Hss Sync Failure - MME-03 - NORTH,Replication lag detected between HSS nodes on CLUSTER-EAST-2 in NORTH. Node MME-03 diverged from primary by more than threshold.,ALERT: HSS sync failure on CLUSTER-EAST-2 in NORTH. Authentication service may be degraded.,MME-03,HSS-PRIMARY,CLUSTER-EAST-2,NORTH,LOW,HSS-SYNC-FAILURE,FOLLOWER,0,74.71
2025-12-20 20:34:07.497579,EVT-ECB2394B2C,Mme Crash - MME-07 - NORTH,MME node MME-07 in cluster CLUSTER-EAST-2 (NORTH) crashed unexpectedly. Core dump captured. Subscribers migrating to standby MME.,ALERT: MME process crash on MME-07 in CLUSTER-EAST-2 (NORTH). Subscriber failover in progress.,MME-07,HSS-SECONDARY,CLUSTER-EAST-2,NORTH,LOW,MME-CRASH,FOLLOWER,4,54.25
2025-12-20 22:23:09.497579,EVT-445A69160F,Mme Crash - MME-08 - NORTH,Node MME-08 on CLUSTER-EAST-2 in NORTH entered fault state. MME watchdog triggered process restart after unresponsive health check.,ALERT: MME process crash on MME-08 in CLUSTER-EAST-2 (NORTH). Subscriber failover in progress.,MME-08,MME-SECONDARY,CLUSTER-EAST-2,NORTH,MEDIUM,MME-CRASH,CANDIDATE,3,69.6
2026-02-15 00:12:52.497579,EVT-742CBC1B08,Paging Overload - MME-07 - EAST,"Paging overload on MME-07 in CLUSTER-EAST-1 (EAST): paging queue depth exceeding threshold, causing delayed UE reachability.",ALERT: Paging overload on MME-07 in EAST. Reduce paging load or increase capacity.,MME-07,SGW,CLUSTER-EAST-1,EAST,MEDIUM,PAGING-OVERLOAD,UNKNOWN,5,20.32
2025-12-30 23:25:11.497579,EVT-F0A3E5A2E5,Handover Cascade - MME-02 - WEST,Cascading handover failure event on CLUSTER-CENTRAL-1: node MME-02 in WEST unable to complete inter-RAT transfers. UE sessions dropping.,ALERT: Handover cascade failure on CLUSTER-CENTRAL-1 in WEST. RAN coordination required.,MME-02,HSS-SECONDARY,CLUSTER-CENTRAL-1,WEST,HIGH,HANDOVER-CASCADE,CANDIDATE,0,61.01
2026-01-31 14:15:18.497579,EVT-0C4F785FF0,Auth Failure Burst - HSS-01 - WEST,Mass authentication failure burst detected on CLUSTER-WEST-1 in WEST. Node HSS-01 logging elevated HSS reject rate over past 15 minutes.,ALERT: Mass auth failure detected on CLUSTER-WEST-1 in WEST. Check HSS health and S6a connectivity.,HSS-01,MME-PRIMARY,CLUSTER-WEST-1,WEST,MEDIUM,AUTH-FAILURE-BURST,FOLLOWER,3,73.64
2026-01-07 05:22:17.497579,EVT-6136C1AA14,Handover Cascade - HSS-04 - NORTH,Cascading handover failure event on CLUSTER-WEST-1: node HSS-04 in NORTH unable to complete inter-RAT transfers. UE sessions dropping.,ALERT: Handover cascade failure on CLUSTER-WEST-1 in NORTH. RAN coordination required.,HSS-04,MME-SECONDARY,CLUSTER-WEST-1,NORTH,LOW,HANDOVER-CASCADE,CANDIDATE,2,24.13
2026-01-04 19:54:34.497579,EVT-6856DFDD5B,Ss7 Attack - HSS-05 - CENTRAL,SS7 security alert: node HSS-05 in CLUSTER-WEST-1 (CENTRAL) receiving unsolicited MAP location update requests from unregistered network.,ALERT: SS7 security attack suspected on HSS-05 in CENTRAL. Engage security team immediately.,HSS-05,SGW,CLUSTER-WEST-1,CENTRAL,INFO,SS7-ATTACK,CANDIDATE,4,79.5
2025-12-12 16:04:58.497579,EVT-F3C7A305B9,Mme Crash - MME-05 - CENTRAL,MME node MME-05 in cluster CLUSTER-EAST-1 (CENTRAL) crashed unexpectedly. Core dump captured. Subscribers migrating to standby MME.,ALERT: MME process crash on MME-05 in CLUSTER-EAST-1 (CENTRAL). Subscriber failover in progress.,MME-05,HSS-SECONDARY,CLUSTER-EAST-1,CENTRAL,HIGH,MME-CRASH,FOLLOWER,4,23.51
2025-12-23 00:53:42.497579,EVT-2CC1A75711,Mme Crash - HSS-03 - SOUTH,"Process restart detected on HSS-03 in CLUSTER-WEST-2, SOUTH. S1AP handler terminated with SIGSEGV. Automatic recovery in progress.",ALERT: MME process crash on HSS-03 in CLUSTER-WEST-2 (SOUTH). Subscriber failover in progress.,HSS-03,HSS-SECONDARY,CLUSTER-WEST-2,SOUTH,CRITICAL,MME-CRASH,FOLLOWER,4,16.95
2026-02-22 01:14:49.497579,EVT-ABDA4293FB,Split Brain - MME-08 - CENTRAL,Core cluster CLUSTER-EAST-1 detected split-brain condition; nodes MME-08 and peer lost quorum consensus in region CENTRAL. Automatic failover initiated.,ALERT: Split-brain condition on cluster CLUSTER-EAST-1 in CENTRAL requires immediate operator intervention.,MME-08,MME-SECONDARY,CLUSTER-EAST-1,CENTRAL,MEDIUM,SPLIT-BRAIN,LEADER,1,53.91
2026-01-15 09:49:56.497579,EVT-5A512F97BD,Mme Crash - MME-03 - WEST,MME node MME-03 in cluster CLUSTER-WEST-1 (WEST) crashed unexpectedly. Core dump captured. Subscribers migrating to standby MME.,ALERT: MME process crash on MME-03 in CLUSTER-WEST-1 (WEST). Subscriber failover in progress.,MME-03,MME-SECONDARY,CLUSTER-WEST-1,WEST,LOW,MME-CRASH,UNKNOWN,4,67.68
2025-12-10 17:44:18.497579,EVT-921AC937E8,Resource Exhaustion - MME-05 - CENTRAL,"File descriptor exhaustion on MME-05 in CLUSTER-EAST-2, CENTRAL. S1AP connections being refused due to OS resource limits.",ALERT: Resource exhaustion on MME-05 in CLUSTER-EAST-2 (CENTRAL). Capacity intervention required.,MME-05,HSS-PRIMARY,CLUSTER-EAST-2,CENTRAL,CRITICAL,RESOURCE-EXHAUSTION,LEADER,1,29.96
2025-12-12 18:28:55.497579,EVT-ED10A04DFF,Mme Crash - HSS-04 - CENTRAL,"Process restart detected on HSS-04 in CLUSTER-EAST-1, CENTRAL. S1AP handler terminated with SIGSEGV. Automatic recovery in progress.",ALERT: MME process crash on HSS-04 in CLUSTER-EAST-1 (CENTRAL). Subscriber failover in progress.,HSS-04,MME-PRIMARY,CLUSTER-EAST-1,CENTRAL,LOW,MME-CRASH,FOLLOWER,4,75.12
2026-01-28 18:39:43.497579,EVT-2D3EC16126,Split Brain - HSS-01 - CENTRAL,"Network partition detected on CLUSTER-EAST-2 in CENTRAL. Node HSS-01 isolated from cluster majority, triggering emergency re-election.",ALERT: Split-brain condition on cluster CLUSTER-EAST-2 in CENTRAL requires immediate operator intervention.,HSS-01,HSS-SECONDARY,CLUSTER-EAST-2,CENTRAL,HIGH,SPLIT-BRAIN,CANDIDATE,3,81.91
