incident_id,conversation_id,user_query,retrieved_doc_ids,expected_doc_ids,failure_reason,debug_time_minutes,resolution_notes,incident_date,resolved
INC000588,CONV00000089,Find high-resolution images for print materials,"ASSET00001211,ASSET00002204,ASSET00002950,ASSET00000451","ASSET00000537,ASSET00000855,ASSET00002196,ASSET00002678",incorrect_ranking,32,Resolved by adjusting filters,2025-10-08 18:05:07.853910,False
INC000589,CONV00002340,Search for campaign assets tagged with digital,"ASSET00002244,ASSET00002283","ASSET00001447,ASSET00000126,ASSET00001917,ASSET00000708",wrong_filter,61,Resolved by adjusting ranking,2025-10-08 20:05:07.853910,True
INC000590,CONV00002275,What brand guidelines exist for social media posts,ASSET00002699,"ASSET00002675,ASSET00001623,ASSET00000162,ASSET00000693",wrong_filter,65,Resolved by adjusting query,2025-10-08 22:05:07.853910,True
INC000591,CONV00000581,Search for video content related to product launches,"ASSET00000380,ASSET00002174","ASSET00001998,ASSET00001810,ASSET00000374",embedding_mismatch,83,Resolved by adjusting query,2025-10-09 00:05:07.853910,True
INC000592,CONV00001281,Show me recent product images with high engagement,ASSET00001287,"ASSET00000979,ASSET00000768,ASSET00002721,ASSET00000853,ASSET00002067",embedding_mismatch,75,Resolved by adjusting ranking,2025-10-09 02:05:07.853910,True
INC000593,CONV00000024,Show me all assets created in the last week,"ASSET00001438,ASSET00000288,ASSET00002875","ASSET00000784,ASSET00000164,ASSET00001055,ASSET00001893",empty_results,57,Resolved by adjusting filters,2025-10-09 04:05:07.853910,True
INC000594,CONV00001616,What assets are pending approval for the finance team,"ASSET00000459,ASSET00002279,ASSET00000584,ASSET00002388","ASSET00000738,ASSET00000560,ASSET00001227,ASSET00002762",wrong_filter,31,Resolved by adjusting embedding,2025-10-09 06:05:07.853910,True
INC000595,CONV00000392,What brand guidelines exist for social media posts,"ASSET00001235,ASSET00002015,ASSET00000042","ASSET00002261,ASSET00000135,ASSET00001408,ASSET00000316",poor_relevance,36,Resolved by adjusting embedding,2025-10-09 08:05:07.853910,True
INC000596,CONV00001493,What assets are pending approval for the finance team,"ASSET00001631,ASSET00002814,ASSET00001255","ASSET00002837,ASSET00001556,ASSET00002767",embedding_mismatch,89,Resolved by adjusting embedding,2025-10-09 10:05:07.853910,True
INC000597,CONV00002033,Find templates used in email campaigns last month,"ASSET00001243,ASSET00002913,ASSET00000284,ASSET00001634",ASSET00000024,empty_results,86,Resolved by adjusting embedding,2025-10-09 12:05:07.853910,True
INC000598,CONV00000603,Find all approved marketing assets for our spring campaign,"ASSET00001974,ASSET00000904","ASSET00002576,ASSET00002815,ASSET00002526,ASSET00002167,ASSET00001522",embedding_mismatch,89,Resolved by adjusting embedding,2025-10-09 14:05:07.853910,False
INC000599,CONV00000621,Find high-resolution images for print materials,"ASSET00002035,ASSET00000856,ASSET00001382,ASSET00000637","ASSET00000175,ASSET00000611,ASSET00001387,ASSET00001458",incorrect_ranking,79,Resolved by adjusting query,2025-10-09 16:05:07.853910,True
INC000600,CONV00001444,Show me all assets created in the last week,"ASSET00001987,ASSET00002696","ASSET00001781,ASSET00001600",timeout,32,Resolved by adjusting embedding,2025-10-09 18:05:07.853910,True
INC000601,CONV00001121,Find high-resolution images for print materials,"ASSET00002247,ASSET00001755",ASSET00002254,empty_results,42,Resolved by adjusting filters,2025-10-09 20:05:07.853910,True
INC000602,CONV00001102,Search for video content related to product launches,"ASSET00002273,ASSET00000837","ASSET00002879,ASSET00001358",incorrect_ranking,66,Resolved by adjusting embedding,2025-10-09 22:05:07.853910,True
INC000603,CONV00002418,What brand guidelines exist for social media posts,"ASSET00000989,ASSET00001943,ASSET00001578,ASSET00000684","ASSET00000975,ASSET00002525",embedding_mismatch,57,Resolved by adjusting filters,2025-10-10 00:05:07.853910,True
INC000604,CONV00000095,Show approved logos in SVG format,"ASSET00002581,ASSET00000698,ASSET00002924,ASSET00001066","ASSET00001018,ASSET00002782",wrong_filter,85,Resolved by adjusting ranking,2025-10-10 02:05:07.853910,False
INC000605,CONV00000367,Show approved logos in SVG format,"ASSET00000535,ASSET00002117,ASSET00002743,ASSET00002496,ASSET00002868","ASSET00002151,ASSET00002671,ASSET00002270,ASSET00002956,ASSET00000867",empty_results,16,Resolved by adjusting filters,2025-10-10 04:05:07.853910,True
INC000606,CONV00001406,Find templates used in email campaigns last month,ASSET00002935,"ASSET00001417,ASSET00002553,ASSET00000100,ASSET00002785",empty_results,49,Resolved by adjusting query,2025-10-10 06:05:07.853910,True
INC000607,CONV00001266,Find all approved marketing assets for our spring campaign,ASSET00000566,"ASSET00000437,ASSET00000674,ASSET00000727",poor_relevance,53,Resolved by adjusting filters,2025-10-10 08:05:07.853910,True
INC000608,CONV00000477,What brand guidelines exist for social media posts,"ASSET00002847,ASSET00001309,ASSET00000339,ASSET00000949","ASSET00002290,ASSET00002560",poor_relevance,25,Resolved by adjusting filters,2025-10-10 10:05:07.853910,True
INC000609,CONV00001352,Find all approved marketing assets for our spring campaign,"ASSET00001325,ASSET00001679,ASSET00001862","ASSET00002525,ASSET00002329,ASSET00001909,ASSET00002142",timeout,38,Resolved by adjusting embedding,2025-10-10 12:05:07.853910,True
INC000610,CONV00000050,Show me recent product images with high engagement,"ASSET00001877,ASSET00000372,ASSET00002228","ASSET00002665,ASSET00000682,ASSET00001319",empty_results,69,Resolved by adjusting query,2025-10-10 14:05:07.853910,True
INC000611,CONV00002179,Search for campaign assets tagged with digital,"ASSET00001296,ASSET00001340,ASSET00002321,ASSET00000432,ASSET00000760","ASSET00001323,ASSET00000036,ASSET00000916,ASSET00000648",timeout,31,Resolved by adjusting filters,2025-10-10 16:05:07.853910,True
INC000612,CONV00002234,Show me all assets created in the last week,"ASSET00002333,ASSET00001297,ASSET00000448,ASSET00001793,ASSET00000240",ASSET00000331,missing_context,80,Resolved by adjusting ranking,2025-10-10 18:05:07.853910,True
INC000613,CONV00001987,What brand guidelines exist for social media posts,"ASSET00002171,ASSET00001422,ASSET00001578,ASSET00000034,ASSET00002890","ASSET00002298,ASSET00000291,ASSET00000103",timeout,72,Resolved by adjusting ranking,2025-10-10 20:05:07.853910,True
INC000614,CONV00001261,Find all approved marketing assets for our spring campaign,"ASSET00002104,ASSET00001129,ASSET00000952","ASSET00001875,ASSET00000196,ASSET00000895",empty_results,66,Resolved by adjusting embedding,2025-10-10 22:05:07.853910,True
INC000615,CONV00001169,Show me all assets created in the last week,"ASSET00002613,ASSET00001269","ASSET00001170,ASSET00002031,ASSET00000533",poor_relevance,68,Resolved by adjusting embedding,2025-10-11 00:05:07.853910,True
INC000616,CONV00000419,Show approved logos in SVG format,"ASSET00000640,ASSET00001701,ASSET00002812",ASSET00002414,missing_context,16,Resolved by adjusting embedding,2025-10-11 02:05:07.853910,True
INC000617,CONV00002052,Find high-resolution images for print materials,"ASSET00001736,ASSET00002183","ASSET00001742,ASSET00000260,ASSET00001861,ASSET00002623",timeout,17,Resolved by adjusting ranking,2025-10-11 04:05:07.853910,True
INC000618,CONV00000251,Search for campaign assets tagged with digital,"ASSET00000462,ASSET00000211,ASSET00001107,ASSET00000610","ASSET00002318,ASSET00002228,ASSET00000816",incorrect_ranking,42,Resolved by adjusting filters,2025-10-11 06:05:07.853910,False
INC000619,CONV00001390,Search for campaign assets tagged with digital,"ASSET00002455,ASSET00002039","ASSET00001875,ASSET00000567",incorrect_ranking,69,Resolved by adjusting ranking,2025-10-11 08:05:07.853910,True
INC000620,CONV00001115,Find templates used in email campaigns last month,"ASSET00000668,ASSET00001781,ASSET00000154,ASSET00000777","ASSET00002485,ASSET00000567,ASSET00000934",wrong_filter,67,Resolved by adjusting filters,2025-10-11 10:05:07.853910,True
INC000621,CONV00000640,What brand guidelines exist for social media posts,"ASSET00002115,ASSET00000027,ASSET00001482","ASSET00002546,ASSET00000035,ASSET00002457,ASSET00000795,ASSET00001759",poor_relevance,33,Resolved by adjusting embedding,2025-10-11 12:05:07.853910,True
INC000622,CONV00000372,Find high-resolution images for print materials,"ASSET00002029,ASSET00001478,ASSET00000230","ASSET00000905,ASSET00000627,ASSET00002750,ASSET00002413,ASSET00002831",incorrect_ranking,24,Resolved by adjusting query,2025-10-11 14:05:07.853910,True
INC000623,CONV00000824,Show me recent product images with high engagement,"ASSET00001511,ASSET00000012,ASSET00001882,ASSET00001866","ASSET00001053,ASSET00000360",missing_context,19,Resolved by adjusting query,2025-10-11 16:05:07.853910,True
INC000624,CONV00000641,Show approved logos in SVG format,ASSET00001454,"ASSET00001329,ASSET00002341,ASSET00002758",missing_context,59,Resolved by adjusting ranking,2025-10-11 18:05:07.853910,True
INC000625,CONV00000221,What assets are pending approval for the finance team,"ASSET00000385,ASSET00001042,ASSET00001753","ASSET00001655,ASSET00001885,ASSET00002280,ASSET00002264",wrong_filter,86,Resolved by adjusting embedding,2025-10-11 20:05:07.853910,True
INC000626,CONV00001627,Show me recent product images with high engagement,"ASSET00001493,ASSET00000121","ASSET00002720,ASSET00000315,ASSET00001737,ASSET00001605",wrong_filter,50,Resolved by adjusting ranking,2025-10-11 22:05:07.853910,True
INC000627,CONV00001486,Show me recent product images with high engagement,"ASSET00001163,ASSET00002564,ASSET00002604,ASSET00001742","ASSET00000044,ASSET00002690,ASSET00000058",timeout,89,Resolved by adjusting embedding,2025-10-12 00:05:07.853910,True
INC000628,CONV00000679,Show me recent product images with high engagement,"ASSET00002464,ASSET00001435,ASSET00000558,ASSET00002169","ASSET00002433,ASSET00001643,ASSET00002437,ASSET00001822,ASSET00002369",incorrect_ranking,67,Resolved by adjusting query,2025-10-12 02:05:07.853910,True
INC000629,CONV00001920,Show me recent product images with high engagement,"ASSET00000817,ASSET00000733,ASSET00000759,ASSET00001875,ASSET00001116","ASSET00002294,ASSET00001900,ASSET00002569,ASSET00001837",timeout,82,Resolved by adjusting ranking,2025-10-12 04:05:07.853910,True
INC000630,CONV00001499,Find templates used in email campaigns last month,"ASSET00000388,ASSET00000270","ASSET00000624,ASSET00001524,ASSET00002967",timeout,72,Resolved by adjusting filters,2025-10-12 06:05:07.853910,False
INC000631,CONV00002206,What brand guidelines exist for social media posts,"ASSET00000114,ASSET00002095,ASSET00001196,ASSET00001833","ASSET00001775,ASSET00001848,ASSET00001951,ASSET00000253,ASSET00001674",embedding_mismatch,68,Resolved by adjusting ranking,2025-10-12 08:05:07.853910,True
INC000632,CONV00000537,Show me all assets created in the last week,"ASSET00001421,ASSET00000033,ASSET00000484,ASSET00002921,ASSET00001400","ASSET00000117,ASSET00001951",embedding_mismatch,52,Resolved by adjusting embedding,2025-10-12 10:05:07.853910,True
INC000633,CONV00000254,What assets are pending approval for the finance team,"ASSET00000863,ASSET00002009,ASSET00000155,ASSET00000979","ASSET00002649,ASSET00001640,ASSET00001480,ASSET00001692",timeout,85,Resolved by adjusting embedding,2025-10-12 12:05:07.853910,True
INC000634,CONV00001972,Search for campaign assets tagged with digital,"ASSET00002543,ASSET00001268,ASSET00001687,ASSET00002718","ASSET00002261,ASSET00001578,ASSET00002729",missing_context,35,Resolved by adjusting query,2025-10-12 14:05:07.853910,True
INC000635,CONV00001305,Show me all assets created in the last week,"ASSET00001042,ASSET00000943,ASSET00002948",ASSET00002593,poor_relevance,53,Resolved by adjusting embedding,2025-10-12 16:05:07.853910,True
INC000636,CONV00001289,What brand guidelines exist for social media posts,ASSET00001484,"ASSET00001742,ASSET00001093,ASSET00000345,ASSET00000248,ASSET00000716",poor_relevance,55,Resolved by adjusting embedding,2025-10-12 18:05:07.853910,True
INC000637,CONV00001823,Search for video content related to product launches,ASSET00001137,"ASSET00000315,ASSET00000019",empty_results,81,Resolved by adjusting embedding,2025-10-12 20:05:07.853910,True
INC000638,CONV00000025,Show approved logos in SVG format,ASSET00000363,"ASSET00002953,ASSET00000422,ASSET00000990,ASSET00002038,ASSET00001152",wrong_filter,60,Resolved by adjusting ranking,2025-10-12 22:05:07.853910,True
INC000639,CONV00002411,Show me all assets created in the last week,"ASSET00001254,ASSET00000492,ASSET00001717","ASSET00002261,ASSET00002938",embedding_mismatch,49,Resolved by adjusting embedding,2025-10-13 00:05:07.853910,False
INC000640,CONV00000766,Search for campaign assets tagged with digital,"ASSET00002755,ASSET00000097,ASSET00001333,ASSET00001179","ASSET00001158,ASSET00001552,ASSET00000105",wrong_filter,35,Resolved by adjusting query,2025-10-13 02:05:07.853910,False
INC000641,CONV00001999,Find all approved marketing assets for our spring campaign,"ASSET00000812,ASSET00001671,ASSET00001586",ASSET00002904,timeout,53,Resolved by adjusting filters,2025-10-13 04:05:07.853910,True
INC000642,CONV00001847,Show me recent product images with high engagement,"ASSET00001441,ASSET00002312","ASSET00000432,ASSET00001852,ASSET00002710",empty_results,27,Resolved by adjusting filters,2025-10-13 06:05:07.853910,True
INC000643,CONV00002094,Find all approved marketing assets for our spring campaign,"ASSET00001560,ASSET00002261,ASSET00001276,ASSET00002288","ASSET00000137,ASSET00001467",timeout,37,Resolved by adjusting query,2025-10-13 08:05:07.853910,True
INC000644,CONV00001298,Search for video content related to product launches,ASSET00000403,"ASSET00001930,ASSET00000997,ASSET00001050,ASSET00001886,ASSET00002393",incorrect_ranking,49,Resolved by adjusting embedding,2025-10-13 10:05:07.853910,True
INC000645,CONV00002430,Search for video content related to product launches,"ASSET00000696,ASSET00002062",ASSET00002120,timeout,72,Resolved by adjusting embedding,2025-10-13 12:05:07.853910,True
INC000646,CONV00001627,What brand guidelines exist for social media posts,"ASSET00000245,ASSET00001381,ASSET00002657","ASSET00002911,ASSET00001659,ASSET00002333,ASSET00002119,ASSET00002980",empty_results,54,Resolved by adjusting filters,2025-10-13 14:05:07.853910,False
INC000647,CONV00002427,Find templates used in email campaigns last month,"ASSET00000488,ASSET00000285,ASSET00000342,ASSET00000817,ASSET00000727","ASSET00000277,ASSET00001794,ASSET00000911,ASSET00001637,ASSET00000448",poor_relevance,23,Resolved by adjusting embedding,2025-10-13 16:05:07.853910,True
INC000648,CONV00000812,Search for campaign assets tagged with digital,"ASSET00001760,ASSET00002391","ASSET00000755,ASSET00000430",empty_results,70,Resolved by adjusting embedding,2025-10-13 18:05:07.853910,True
INC000649,CONV00000307,Search for campaign assets tagged with digital,"ASSET00001536,ASSET00001680,ASSET00000426,ASSET00000989,ASSET00001406",ASSET00001585,embedding_mismatch,48,Resolved by adjusting query,2025-10-13 20:05:07.853910,True
INC000650,CONV00002267,Find all approved marketing assets for our spring campaign,"ASSET00000535,ASSET00000136","ASSET00000824,ASSET00001493,ASSET00000845,ASSET00002090,ASSET00002751",missing_context,52,Resolved by adjusting ranking,2025-10-13 22:05:07.853910,False
INC000651,CONV00000382,Search for campaign assets tagged with digital,"ASSET00002047,ASSET00002777,ASSET00002830,ASSET00000648","ASSET00001380,ASSET00001459,ASSET00002848,ASSET00000441",missing_context,85,Resolved by adjusting embedding,2025-10-14 00:05:07.853910,True
INC000652,CONV00001339,Search for campaign assets tagged with digital,"ASSET00001167,ASSET00001372","ASSET00002547,ASSET00000893,ASSET00000319",timeout,35,Resolved by adjusting filters,2025-10-14 02:05:07.853910,True
INC000653,CONV00000354,Find high-resolution images for print materials,"ASSET00002553,ASSET00002558,ASSET00001775,ASSET00001821,ASSET00000016",ASSET00002049,missing_context,26,Resolved by adjusting embedding,2025-10-14 04:05:07.853910,True
