asset_id,asset_name,asset_description,asset_type,brand_name,customer_account_id,tags,file_format,created_date,last_modified,usage_count,approval_status,content_category
ASSET00001935,Product Demo 1935,Dynamic video advertisement highlighting product value proposition,audio,Brand Gamma,CUST000066,product,png,2025-10-16 00:16:25.853910,2025-08-27 20:17:47.853910,444,approved,campaign
ASSET00001936,Product Demo 1936,Dynamic video advertisement highlighting product value proposition,template,Brand Alpha,CUST000041,social,mp3,2025-09-30 11:11:41.853910,2025-08-12 01:00:23.853910,497,approved,product
ASSET00001937,Product Demo 1937,Comprehensive product demonstration video with detailed feature walkthrough,document,Brand Omega,CUST000108,"marketing,campaign",jpg,2025-09-28 03:52:47.853910,2025-10-20 14:18:25.853910,79,rejected,campaign
ASSET00001938,Product Demo 1938,Eye-catching campaign banner optimized for web and mobile platforms,image,Brand Delta,CUST000019,"product,digital,marketing",mp3,2025-08-16 05:58:19.853910,2025-10-25 11:57:55.853910,79,approved,product
ASSET00001939,Social Post 1939,Email header design optimized for various email clients and devices,audio,Brand Alpha,CUST000049,"brand,campaign,social",mp4,2025-10-26 15:32:38.853910,2025-09-25 10:06:31.853910,279,approved,campaign
ASSET00001940,Marketing Template 1940,Email header design optimized for various email clients and devices,document,Brand Delta,CUST000133,product,psd,2025-08-05 06:35:58.853910,2025-09-29 05:59:07.853910,386,approved,social
ASSET00001941,Social Post 1941,Engaging social media content designed for maximum audience engagement,document,Brand Alpha,CUST000061,"social,digital",svg,2025-09-20 15:33:42.853910,2025-09-19 15:42:37.853910,72,approved,internal
ASSET00001942,Product Demo 1942,Engaging social media content designed for maximum audience engagement,audio,Brand Beta,CUST000146,marketing,pdf,2025-09-12 17:45:31.853910,2025-07-17 00:02:38.853910,221,approved,social
ASSET00001943,Video Ad 1943,Engaging social media content designed for maximum audience engagement,document,Brand Omega,CUST000020,"marketing,digital",jpg,2025-09-08 14:08:06.853910,2025-10-19 22:18:58.853910,157,draft,brand_guidelines
ASSET00001944,Product Demo 1944,Professional product photography showcasing key features and benefits,logo,Brand Delta,CUST000129,"social,product",pdf,2025-10-12 02:15:10.853910,2025-09-29 19:59:01.853910,33,pending,marketing
ASSET00001945,Brand Guidelines 1945,High-resolution brand logo for digital and print use with transparent background,audio,Brand Gamma,CUST000106,"campaign,digital,brand",mp4,2025-10-05 23:16:35.853910,2025-08-04 18:26:13.853910,123,approved,product
ASSET00001946,Marketing Template 1946,Customizable marketing template with brand colors and typography,audio,Brand Gamma,CUST000122,"campaign,brand",pdf,2025-09-12 22:04:00.853910,2025-10-01 00:26:31.853910,140,pending,internal
ASSET00001947,Social Post 1947,Customizable marketing template with brand colors and typography,video,Brand Omega,CUST000097,"brand,campaign",svg,2025-10-21 17:36:40.853910,2025-10-11 20:52:57.853910,325,approved,internal
ASSET00001948,Email Header 1948,Customizable marketing template with brand colors and typography,template,Brand Beta,CUST000196,marketing,svg,2025-07-17 14:29:19.853910,2025-11-06 20:18:00.853910,251,draft,brand_guidelines
ASSET00001949,Marketing Template 1949,Professional product photography showcasing key features and benefits,image,Brand Beta,CUST000159,"product,campaign,brand",pdf,2025-10-26 03:09:35.853910,2025-11-06 18:07:32.853910,258,pending,campaign
ASSET00001950,Email Header 1950,Engaging social media content designed for maximum audience engagement,image,Brand Gamma,CUST000099,campaign,jpg,2025-09-16 15:56:31.853910,2025-10-16 02:51:12.853910,210,approved,internal
ASSET00001951,Event Poster 1951,Customizable marketing template with brand colors and typography,image,Brand Omega,CUST000187,campaign,mp4,2025-10-13 20:42:39.853910,2025-11-04 17:32:16.853910,53,approved,product
ASSET00001952,Brand Guidelines 1952,Comprehensive product demonstration video with detailed feature walkthrough,image,Brand Beta,CUST000099,campaign,psd,2025-08-11 22:47:52.853910,2025-09-30 20:55:56.853910,377,approved,campaign
ASSET00001953,Brand Guidelines 1953,High-resolution brand logo for digital and print use with transparent background,image,Brand Alpha,CUST000149,"marketing,social",psd,2025-09-02 11:48:32.853910,2025-09-27 05:47:56.853910,147,approved,campaign
ASSET00001954,Marketing Template 1954,Dynamic video advertisement highlighting product value proposition,logo,Brand Gamma,CUST000186,"campaign,product",jpg,2025-07-18 18:31:17.853910,2025-08-23 12:25:54.853910,96,approved,brand_guidelines
ASSET00001955,Product Demo 1955,Event promotional poster with compelling visuals and clear call-to-action,image,Brand Delta,CUST000021,brand,mp3,2025-07-18 07:38:28.853910,2025-07-18 04:19:13.853910,70,approved,brand_guidelines
ASSET00001956,Brand Guidelines 1956,Dynamic video advertisement highlighting product value proposition,logo,Brand Delta,CUST000020,product,pdf,2025-08-04 05:09:46.853910,2025-10-29 03:15:22.853910,389,approved,marketing
ASSET00001957,Social Post 1957,Comprehensive product demonstration video with detailed feature walkthrough,image,Brand Delta,CUST000019,"brand,marketing,social",mp4,2025-10-08 21:53:34.853910,2025-07-21 05:43:20.853910,244,draft,marketing
ASSET00001958,Product Demo 1958,High-resolution brand logo for digital and print use with transparent background,image,Brand Alpha,CUST000064,"brand,campaign,social",pdf,2025-09-11 02:35:53.853910,2025-08-15 09:04:35.853910,473,draft,product
ASSET00001959,Brand Guidelines 1959,Comprehensive product demonstration video with detailed feature walkthrough,document,Brand Omega,CUST000069,"digital,brand",jpg,2025-08-10 02:21:01.853910,2025-09-16 22:31:59.853910,177,approved,campaign
ASSET00001960,Campaign Banner 1960,Comprehensive product demonstration video with detailed feature walkthrough,video,Brand Beta,CUST000064,"digital,marketing",jpg,2025-08-13 05:57:34.853910,2025-10-23 03:34:37.853910,259,draft,internal
ASSET00001961,Campaign Banner 1961,Email header design optimized for various email clients and devices,audio,Brand Delta,CUST000169,brand,mp3,2025-07-18 08:28:13.853910,2025-10-07 00:32:15.853910,403,pending,brand_guidelines
ASSET00001962,Email Header 1962,Eye-catching campaign banner optimized for web and mobile platforms,video,Brand Beta,CUST000148,"social,product",png,2025-08-25 08:25:10.853910,2025-07-15 08:44:55.853910,107,approved,internal
ASSET00001963,Email Header 1963,Engaging social media content designed for maximum audience engagement,video,Brand Omega,CUST000030,"brand,digital",png,2025-09-29 03:03:57.853910,2025-08-28 20:01:14.853910,450,approved,brand_guidelines
ASSET00001964,Brand Guidelines 1964,Eye-catching campaign banner optimized for web and mobile platforms,template,Brand Alpha,CUST000126,"product,social,campaign",jpg,2025-09-08 18:29:47.853910,2025-07-17 22:06:10.853910,43,pending,internal
ASSET00001965,Email Header 1965,Comprehensive product demonstration video with detailed feature walkthrough,logo,Brand Omega,CUST000162,"campaign,brand,product",psd,2025-07-19 12:38:18.853910,2025-11-05 08:39:12.853910,327,approved,campaign
ASSET00001966,Product Shot 1966,Event promotional poster with compelling visuals and clear call-to-action,image,Brand Omega,CUST000005,"digital,product",jpg,2025-08-09 18:35:47.853910,2025-08-04 17:40:24.853910,18,approved,campaign
ASSET00001967,Product Shot 1967,Eye-catching campaign banner optimized for web and mobile platforms,audio,Brand Gamma,CUST000193,marketing,psd,2025-07-21 18:00:34.853910,2025-08-17 09:13:46.853910,481,approved,brand_guidelines
ASSET00001968,Campaign Banner 1968,Email header design optimized for various email clients and devices,image,Brand Delta,CUST000056,"digital,marketing",svg,2025-09-27 10:42:29.853910,2025-08-30 05:02:24.853910,275,pending,internal
ASSET00001969,Social Post 1969,"Complete brand identity guidelines including logos, colors, and usage rules",document,Brand Gamma,CUST000125,digital,svg,2025-10-14 14:23:43.853910,2025-08-19 13:26:26.853910,426,pending,product
ASSET00001970,Social Post 1970,Customizable marketing template with brand colors and typography,video,Brand Alpha,CUST000105,"brand,social",psd,2025-08-16 20:53:16.853910,2025-07-18 19:21:33.853910,237,approved,marketing
ASSET00001971,Event Poster 1971,Comprehensive product demonstration video with detailed feature walkthrough,template,Brand Delta,CUST000112,"social,brand,product",ai,2025-09-13 13:42:53.853910,2025-08-20 10:16:18.853910,121,approved,brand_guidelines
ASSET00001972,Product Shot 1972,Dynamic video advertisement highlighting product value proposition,logo,Brand Delta,CUST000015,campaign,ai,2025-07-20 23:28:37.853910,2025-08-19 17:52:42.853910,468,approved,brand_guidelines
ASSET00001973,Event Poster 1973,Email header design optimized for various email clients and devices,image,Brand Alpha,CUST000192,digital,jpg,2025-10-31 15:47:00.853910,2025-08-24 03:46:32.853910,125,approved,marketing
ASSET00001974,Campaign Banner 1974,Event promotional poster with compelling visuals and clear call-to-action,audio,Brand Omega,CUST000059,"marketing,digital",mp4,2025-09-03 09:40:46.853910,2025-09-28 02:44:55.853910,332,pending,campaign
ASSET00001975,Product Shot 1975,Dynamic video advertisement highlighting product value proposition,video,Brand Omega,CUST000039,social,mp4,2025-10-10 10:54:58.853910,2025-11-02 04:26:30.853910,0,approved,product
ASSET00001976,Video Ad 1976,Customizable marketing template with brand colors and typography,template,Brand Omega,CUST000006,"social,campaign",ai,2025-08-13 01:47:47.853910,2025-09-03 21:50:50.853910,127,approved,brand_guidelines
ASSET00001977,Campaign Banner 1977,Engaging social media content designed for maximum audience engagement,audio,Brand Beta,CUST000088,"digital,brand",psd,2025-09-10 17:09:51.853910,2025-08-29 07:52:51.853910,45,draft,brand_guidelines
ASSET00001978,Product Shot 1978,Eye-catching campaign banner optimized for web and mobile platforms,image,Brand Omega,CUST000198,product,svg,2025-09-18 06:00:31.853910,2025-08-22 09:43:59.853910,118,pending,campaign
ASSET00001979,Campaign Banner 1979,Engaging social media content designed for maximum audience engagement,logo,Brand Beta,CUST000068,brand,mp4,2025-09-26 21:38:43.853910,2025-10-15 08:15:42.853910,253,approved,brand_guidelines
ASSET00001980,Brand Logo 1980,Eye-catching campaign banner optimized for web and mobile platforms,audio,Brand Delta,CUST000187,"campaign,brand,marketing",psd,2025-09-09 21:11:37.853910,2025-08-13 05:22:02.853910,369,approved,product
ASSET00001981,Campaign Banner 1981,Professional product photography showcasing key features and benefits,audio,Brand Gamma,CUST000075,"product,digital",png,2025-09-24 19:10:48.853910,2025-07-17 12:57:30.853910,333,rejected,internal
ASSET00001982,Product Shot 1982,"Complete brand identity guidelines including logos, colors, and usage rules",logo,Brand Beta,CUST000080,social,mp3,2025-08-14 07:43:23.853910,2025-08-01 02:57:55.853910,410,pending,product
ASSET00001983,Social Post 1983,Comprehensive product demonstration video with detailed feature walkthrough,video,Brand Omega,CUST000063,marketing,ai,2025-11-12 02:02:58.853910,2025-10-01 23:45:55.853910,393,approved,product
ASSET00001984,Video Ad 1984,Email header design optimized for various email clients and devices,image,Brand Omega,CUST000010,"marketing,social",pdf,2025-10-31 12:12:05.853910,2025-09-04 16:31:47.853910,431,approved,brand_guidelines
ASSET00001985,Product Shot 1985,"Complete brand identity guidelines including logos, colors, and usage rules",image,Brand Beta,CUST000146,"brand,social,campaign",svg,2025-07-16 14:21:23.853910,2025-07-24 05:10:48.853910,161,rejected,social
ASSET00001986,Event Poster 1986,"Complete brand identity guidelines including logos, colors, and usage rules",image,Brand Omega,CUST000079,"brand,marketing,campaign",png,2025-08-17 22:27:51.853910,2025-09-09 12:01:19.853910,173,pending,product
ASSET00001987,Email Header 1987,Eye-catching campaign banner optimized for web and mobile platforms,logo,Brand Beta,CUST000002,social,jpg,2025-11-11 18:01:32.853910,2025-10-22 07:38:16.853910,147,draft,marketing
ASSET00001988,Social Post 1988,Eye-catching campaign banner optimized for web and mobile platforms,template,Brand Omega,CUST000150,"digital,marketing,campaign",psd,2025-10-22 16:17:20.853910,2025-08-09 12:02:16.853910,455,approved,social
ASSET00001989,Email Header 1989,Email header design optimized for various email clients and devices,document,Brand Delta,CUST000131,campaign,psd,2025-10-23 03:05:05.853910,2025-09-27 01:59:53.853910,176,approved,campaign
ASSET00001990,Social Post 1990,Dynamic video advertisement highlighting product value proposition,logo,Brand Gamma,CUST000114,"product,digital",jpg,2025-11-07 07:06:24.853910,2025-09-05 04:10:15.853910,357,approved,internal
ASSET00001991,Brand Guidelines 1991,Event promotional poster with compelling visuals and clear call-to-action,logo,Brand Beta,CUST000079,campaign,ai,2025-09-06 05:52:25.853910,2025-09-02 22:07:32.853910,206,draft,internal
ASSET00001992,Brand Guidelines 1992,Engaging social media content designed for maximum audience engagement,template,Brand Omega,CUST000126,"product,digital,social",jpg,2025-08-25 23:15:37.853910,2025-08-13 09:47:25.853910,348,approved,campaign
ASSET00001993,Email Header 1993,High-resolution brand logo for digital and print use with transparent background,template,Brand Alpha,CUST000103,"digital,brand",ai,2025-11-10 07:52:09.853910,2025-10-28 15:33:52.853910,373,approved,brand_guidelines
ASSET00001994,Marketing Template 1994,Email header design optimized for various email clients and devices,document,Brand Gamma,CUST000090,digital,mp4,2025-09-01 10:01:00.853910,2025-08-19 22:25:44.853910,445,approved,campaign
ASSET00001995,Product Shot 1995,"Complete brand identity guidelines including logos, colors, and usage rules",template,Brand Alpha,CUST000052,"social,brand,marketing",png,2025-11-05 23:59:45.853910,2025-10-30 16:45:22.853910,346,pending,internal
ASSET00001996,Social Post 1996,Eye-catching campaign banner optimized for web and mobile platforms,logo,Brand Alpha,CUST000184,product,pdf,2025-11-08 22:44:09.853910,2025-08-20 00:46:35.853910,266,approved,brand_guidelines
